CD_SETOR,CD_FCU,NM_FCU,CD_MUN,NM_MUN,CD_UF,NM_UF,total_fcu_mun,total_setores_mun,total_fcu_uf,total_setores_uf,total_municipios_uf
355030823000362,35503080376,Jardim Iporanga / Esmeralda,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
292870305000250,29287030007,Rua do canal,2928703,Santo Antônio de Jesus,29,Bahia,9,15,572,2484,28
355030844000245,35503080735,Eldorado,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
211130005000673,21113000074,Cidade Olímpica,2111300,São Luís,21,Maranhão,100,548,198,872,14
411950905000087,41195090013,São Mateus,4119509,Piraquara,41,Paraná,16,46,636,937,41
520870705410052,52087070113,Conjunto Vera Cruz,5208707,Goiânia,52,Goiás,55,86,152,242,24
355030896000300,35503082138,Francisco Bitancourt,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
354780905000099,35478090002,Tamarutaca,3547809,Santo André,35,São Paulo,76,210,3123,7995,92
355030811000614,35503080312,Júlio Pinheiro,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
292740805220491,29274080353,Fazenda Grande do Retiro,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330455705160240,33045571111,Brás de Pina,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
355030847000316,35503081881,Jardim Bonifácio,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
150140245000277,15014020135,Nossa Morada Fazendinha,1501402,Belém,15,Pará,214,1156,723,2460,43
315460605000250,31546060021,Vila Arco Iris,3154606,Ribeirão das Neves,31,Minas Gerais,37,78,653,1691,59
230440005170152,23044000577,Thomas Edson,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
310620060660302,31062000227,Novo Lajedo,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
330455705340041,33045570393,Tancredo Neves (RA - Jacarezinho),3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
130240505000329,13024050004,Vila Falcão,1302405,Lábrea,13,Amazonas,7,13,392,2019,30
250460305000103,25046030002,Ademário Régis,2504603,Conde,25,Paraíba,7,11,282,572,12
250750705001426,25075070019,Ipês I e II - Tancredo Neves,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
130340320000002,13034030021,Vila Amazônia/Campo de Areia,1303403,Parintins,13,Amazonas,16,37,392,2019,30
260790105000872,26079010118,Alto da União,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
310670505060003,31067050002,Santo Antônio/Jardim Terezópolis,3106705,Betim,31,Minas Gerais,33,115,653,1691,59
320150605000055,32015060041,Santo Antônio,3201506,Colatina,32,Espírito Santo,27,65,516,1194,49
292740805260122,29274080304,Terra Nova,2927408,Salvador,29,Bahia,262,1822,572,2484,28
290320105000093,29032010010,Vila Brasil,2903201,Barreiras,29,Bahia,9,19,572,2484,28
320240505000178,32024050029,Paturá,3202405,Guarapari,32,Espírito Santo,23,51,516,1194,49
330455705220358,33045570707,Jardim Clarice,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705250378,33045570159,Guarabu,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
130260305120391,13026030214,Residencial Manoa,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030803000118,35503081122,Morro Doce III,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030819000410,35503081329,Jardim São Bento Novo,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
150800105000003,15080010006,Maranhense,1508001,Tomé-Açu,15,Pará,10,29,723,2460,43
351640805000482,35164080017,Serrana,3516408,Franco da Rocha,35,São Paulo,25,49,3123,7995,92
310620005650212,31062000037,Vila Califórnia,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
330330205000435,33033020032,Buraco do Boi ou Maruí Grande,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
150080005000015,15008000125,Parque Anne,1500800,Ananindeua,15,Pará,124,448,723,2460,43
430920905000255,43092090024,Rincão da Madalena,4309209,Gravataí,43,Rio Grande do Sul,8,20,481,901,53
355030858000256,35503080744,Santa Terezinha / Fepasa / Apiaris,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
261160605230884,26116060689,Nova Floresta - Vila do Iaiá - Sítio Santa Francisca,2611606,Recife,26,Pernambuco,295,779,849,2381,33
150140250000251,15014020037,Entorno do Conjunto Euclides Figueiredo,1501402,Belém,15,Pará,214,1156,723,2460,43
280480516000026,28048050028,Invasão Interna do Lot.PQ. N.S. de Fátima,2804805,Nossa Senhora do Socorro,28,Sergipe,44,119,185,410,12
352940105000557,35294010010,Rua Pedro Serode,3529401,Mauá,35,São Paulo,60,211,3123,7995,92
355030895000242,35503080695,Jardim Nardini I e II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
150140245000044,15014020220,Bengui III,1501402,Belém,15,Pará,214,1156,723,2460,43
320500215000260,32050020015,Vila Nova de Colares,3205002,Serra,32,Espírito Santo,68,201,516,1194,49
260345405060086,26034540010,Alto Santo Antonio,2603454,Camaragibe,26,Pernambuco,24,46,849,2381,33
291920705000280,29192070044,Pomar do Rio II,2919207,Lauro de Freitas,29,Bahia,35,72,572,2484,28
330040705050028,33004070021,Loteamento Social Vila Natal,3300407,Barra Mansa,33,Rio de Janeiro,20,22,1724,4895,53
354850005000034,35485000033,Pacheco,3548500,Santos,35,São Paulo,46,111,3123,7995,92
330455705310310,33045570920,Areal,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705230995,33045570577,Parque Esperança (RA - Campo Grande),3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
354870805001562,35487080070,Vila São Pedro,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
355030811000209,35503081312,Albacora,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030822000262,35503081402,Guaicuri I,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330070405000294,33007040003,Cajueiro,3300704,Cabo Frio,33,Rio de Janeiro,42,138,1724,4895,53
355030803000268,35503081576,Sítio Itaberaba II / J. Silvestre,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
352310705000687,35231070084,Parque Piratininga,3523107,Itaquaquecetuba,35,São Paulo,69,146,3123,7995,92
355030830000385,35503080631,Cantinho do Céu I,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
130250405000119,13025040019,São João do Miriti,1302504,Manacapuru,13,Amazonas,14,24,392,2019,30
430790605000180,43079060002,Campo/Trilhos,4307906,Farroupilha,43,Rio Grande do Sul,4,6,481,901,53
221100105080101,22110010132,Parque Brasil I,2211001,Teresina,22,Piauí,170,369,173,372,3
320520005060318,32052000073,Ilha dos Ayres,3205200,Vila Velha,32,Espírito Santo,61,188,516,1194,49
330010025000027,33001000039,Margem do Rio Mambucaba,3300100,Angra dos Reis,33,Rio de Janeiro,55,157,1724,4895,53
230765005000289,23076500013,Alto Alegre Parque Tijuca,2307650,Maracanaú,23,Ceará,16,23,702,1697,30
270430205100111,27043020087,Vale do Reginaldo,2704302,Maceió,27,Alagoas,192,339,251,413,17
150080005000125,15008000020,EMOPS,1500800,Ananindeua,15,Pará,124,448,723,2460,43
240810205090302,24081020073,Nossa Senhora da Glória,2408102,Natal,24,Rio Grande do Norte,73,218,101,259,5
520870705380050,52087070124,Parque Industrial João Braz / João Braz II,5208707,Goiânia,52,Goiás,55,86,152,242,24
355030830001561,35503080625,Parque Recanto Cocaia,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330455705240047,33045571175,1º de Abril - Gouveia,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805160135,29274080253,Rio Sena,2927408,Salvador,29,Bahia,262,1822,572,2484,28
230440005190124,23044000042,Dendê,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
330170205000118,33017020025,Vila Ideal,3301702,Duque de Caxias,33,Rio de Janeiro,55,153,1724,4895,53
150140245000279,15014020071,Mata Fome,1501402,Belém,15,Pará,214,1156,723,2460,43
261160605220422,26116060748,Comunidade da Rua Félix Peixoto - Bueiro,2611606,Recife,26,Pernambuco,295,779,849,2381,33
351570705000167,35157070046,Vila dos Bancários,3515707,Ferraz de Vasconcelos,35,São Paulo,38,85,3123,7995,92
130340305000016,13034030026,Palmares/Alberto Mendes,1303403,Parintins,13,Amazonas,16,37,392,2019,30
355030843000829,35503081833,Chácara Sonho Azul - A,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
261160605230891,26116060627,Encanta Moça,2611606,Recife,26,Pernambuco,295,779,849,2381,33
292740805210172,29274080375,São Domingos,2927408,Salvador,29,Bahia,262,1822,572,2484,28
310620005670813,31062000115,Vila Barão Homem de Melo IV,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
311860105120021,31186010022,Buraco da Coruja,3118601,Contagem,31,Minas Gerais,49,102,653,1691,59
292740805160038,29274080169,Paraguari,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330170205000815,33017020025,Vila Ideal,3301702,Duque de Caxias,33,Rio de Janeiro,55,153,1724,4895,53
330455705300089,33045570021,Gleba I - da Antiga Fazenda Botafogo,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
320490605000155,32049060005,Bom Sucesso II,3204906,São Mateus,32,Espírito Santo,28,54,516,1194,49
231130605000055,23113060001,Monte Alegre,2311306,Quixadá,23,Ceará,2,2,702,1697,30
320130805000151,32013080014,Nova Canaã,3201308,Cariacica,32,Espírito Santo,79,187,516,1194,49
330455705210944,33045570014,Rio das Pedras,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705220376,33045570143,Fazenda Coqueiro,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
431340905000184,43134090035,Vila Kraemer,4313409,Novo Hamburgo,43,Rio Grande do Sul,54,84,481,901,53
160030305000710,16003030083,Antônio Osmar,1600303,Macapá,16,Amapá,83,216,121,314,6
230440005240199,23044000599,Parque Olivândia,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
130260305100046,13026030320,Crespo,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
292740805090163,29274080240,Baixa da Gia,2927408,Salvador,29,Bahia,262,1822,572,2484,28
355070410000176,35507040003,Areião,3550704,São Sebastião,35,São Paulo,23,50,3123,7995,92
150635105000045,15063510002,Ciro Goes,1506351,Santa Bárbara do Pará,15,Pará,5,5,723,2460,43
250750705002022,25075070211,Rua José Arcanjo Daniel,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
410180405000222,41018040035,Monalisa,4101804,Araucária,41,Paraná,21,28,636,937,41
351380105000930,35138010245,Takebe 1,3513801,Diadema,35,São Paulo,109,203,3123,7995,92
310620005620657,31062000166,Nossa Senhora de Fátima,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
353440105001718,35344010055,Bandeiras - BK,3534401,Osasco,35,São Paulo,84,204,3123,7995,92
411990505000630,41199050030,Jardim Maracanã,4119905,Ponta Grossa,41,Paraná,64,88,636,937,41
330455705220572,33045571012,Parque Nossa Senhora de Fátima,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
150680705000267,15068070009,Diamantino,1506807,Santarém,15,Pará,39,122,723,2460,43
355030847000319,35503081881,Jardim Bonifácio,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
292740805060298,29274080234,Santa Cruz,2927408,Salvador,29,Bahia,262,1822,572,2484,28
354870805000499,35487080050,Victor Brecheret/Jardim Represa,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
150080005000261,15008000042,PAAR,1500800,Ananindeua,15,Pará,124,448,723,2460,43
351350405000061,35135040024,Morro da Mantiqueira,3513504,Cubatão,35,São Paulo,12,80,3123,7995,92
510340310400094,51034030010,Três Barras,5103403,Cuiabá,51,Mato Grosso,47,125,58,143,5
130260305080084,13026030290,Igarapé da Redenção,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355250210000141,35525020022,Cidade Miguel Badra-Planalto,3552502,Suzano,35,São Paulo,21,57,3123,7995,92
355030894000257,35503080240,Jardim Jaqueline,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
510340310430134,51034030006,Região do Santa Laura,5103403,Cuiabá,51,Mato Grosso,47,125,58,143,5
292740805220253,29274080295,Beiru / Tancredo Neves,2927408,Salvador,29,Bahia,262,1822,572,2484,28
150140255000309,15014020049,Piquiá,1501402,Belém,15,Pará,214,1156,723,2460,43
292740805150048,29274080002,Alagados,2927408,Salvador,29,Bahia,262,1822,572,2484,28
130260305060044,13026030219,Rua Jonathas Pedrosa,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
150060205000256,15006020001,Paixão de Cristo,1500602,Altamira,15,Pará,6,10,723,2460,43
314930917000042,31493090004,Cascalheira,3149309,Pedro Leopoldo,31,Minas Gerais,5,8,653,1691,59
355030830000892,35503081976,Sítio Carioba / Sítio Cascavel,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
210750605000106,21075060008,Residencial Pirâmide,2107506,Paço do Lumiar,21,Maranhão,32,86,198,872,14
230440005190213,23044000449,Rua Sabiaguaba,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
351380105000966,35138010135,Caviúna,3513801,Diadema,35,São Paulo,109,203,3123,7995,92
500370205000403,50037020002,Vitória,5003702,Dourados,50,Mato Grosso do Sul,5,5,31,41,8
352310705000716,35231070011,Rua da Tubulação,3523107,Itaquaquecetuba,35,São Paulo,69,146,3123,7995,92
150080005000392,15008000011,Riacho Doce,1500800,Ananindeua,15,Pará,124,448,723,2460,43
250320925000025,25032090018,Renascer III,2503209,Cabedelo,25,Paraíba,25,51,282,572,12
320500215000276,32050020015,Vila Nova de Colares,3205002,Serra,32,Espírito Santo,68,201,516,1194,49
351300905000391,35130090017,Favela do Jardim Sandra,3513009,Cotia,35,São Paulo,19,32,3123,7995,92
330455705150224,33045570817,Avenida Brasil,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
260790110000240,26079010132,Dois Carneiros - Monte Verde,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
330455705340033,33045570382,Jacarezinho,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805220197,29274080129,Saramandaia,2927408,Salvador,29,Bahia,262,1822,572,2484,28
110020505060052,11002050055,Roque C,1100205,Porto Velho,11,Rondônia,68,115,74,122,3
130260305130159,13026030048,Riacho Fundo,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
320500220000149,32050020025,Bairro das Laranjeiras,3205002,Serra,32,Espírito Santo,68,201,516,1194,49
261070705000634,26107070052,Alto do Sol Nascente,2610707,Paulista,26,Pernambuco,41,128,849,2381,33
260790115000104,26079010148,Rio Santo Aleixo - Cascata - Mundo Novo,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
260960005000499,26096000058,Alto da Nação,2609600,Olinda,26,Pernambuco,66,218,849,2381,33
130260305120834,13026030002,Santa Etelvina,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
330455705240559,33045571110,Beco do Brizola,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
355070405000012,35507040039,Itatinga,3550704,São Sebastião,35,São Paulo,23,50,3123,7995,92
355030822000539,35503080395,Light I,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
211120110000006,21112010038,Vila Sarney Filho,2111201,São José de Ribamar,21,Maranhão,30,164,198,872,14
261160605190483,26116060455,Alto do Rosário - Alto Só Nós Dois,2611606,Recife,26,Pernambuco,295,779,849,2381,33
310620005620758,31062000051,Fazendinha,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
120040105000804,12004010048,LBA Vila Betel,1200401,Rio Branco,12,Acre,47,108,79,156,4
351350405000325,35135040002,Vila dos Pescadores,3513504,Cubatão,35,São Paulo,12,80,3123,7995,92
292740805130002,29274080169,Paraguari,2927408,Salvador,29,Bahia,262,1822,572,2484,28
350635905000313,35063590015,Indaiá - Ilha IV,3506359,Bertioga,35,São Paulo,24,42,3123,7995,92
521523105000161,52152310010,Chácaras Santo Antônio E Chácaras Kênia,5215231,Novo Gama,52,Goiás,14,23,152,242,24
150442205000082,15044220003,Dom Aristides,1504422,Marituba,15,Pará,48,130,723,2460,43
320130805000192,32013080006,Porto Santana A,3201308,Cariacica,32,Espírito Santo,79,187,516,1194,49
261160605190125,26116060856,Rio Corrente,2611606,Recife,26,Pernambuco,295,779,849,2381,33
230440005140009,23044000868,Ilha Dourada B,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
355030868000738,35503080012,Heliópolis,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
150240005000201,15024000004,Ana Julia I e II,1502400,Castanhal,15,Pará,22,39,723,2460,43
314110805000132,31411080003,Vista Alegre,3141108,Matozinhos,31,Minas Gerais,2,2,653,1691,59
292740805180084,29274080325,Beco do Bozo,2927408,Salvador,29,Bahia,262,1822,572,2484,28
230640505000056,23064050016,Ladeira B,2306405,Itapipoca,23,Ceará,14,31,702,1697,30
230440005180221,23044000877,Ipaumirim B,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
150150105000115,15015010008,Maguari,1501501,Benevides,15,Pará,27,59,723,2460,43
292740805180283,29274080394,Vila Canária,2927408,Salvador,29,Bahia,262,1822,572,2484,28
280030805001153,28003080115,Invasão do Riacho do Cabral - Antiga Baixada,2800308,Aracaju,28,Sergipe,95,226,185,410,12
350950235000221,35095020172,Núcleo Residencial União Popular,3509502,Campinas,35,São Paulo,118,302,3123,7995,92
355030876000486,35503082180,Jardim Planalto I II e III,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
431490205003000,43149020135,Vila Divinéia / Vila Pinto / Vila Mato Sampaio,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
330455705250143,33045570159,Guarabu,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805210216,29274080049,Alto da Boa Esperança,2927408,Salvador,29,Bahia,262,1822,572,2484,28
355030865000019,35503080398,Arpoador,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030811000624,35503081548,Vila São Joaquim / São Luiz / Santa Terezinha,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030834000251,35503080012,Heliópolis,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
130260305120480,13026030023,Jorge Teixeira,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
211120110000441,21112010044,Altos do Turu,2111201,São José de Ribamar,21,Maranhão,30,164,198,872,14
130260305120876,13026030163,Comunidade Esperança/Santa Tereza,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
520025805000076,52002580016,Recreio das Águas Lindas II,5200258,Águas Lindas de Goiás,52,Goiás,13,17,152,242,24
431490205002821,43149020222,Irmã Ermelinda,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
330560405000039,33056040002,Brechó,3305604,Silva Jardim,33,Rio de Janeiro,2,2,1724,4895,53
160030305000861,16003030105,Parque Aeroportuário,1600303,Macapá,16,Amapá,83,216,121,314,6
351880005000537,35188000028,Jardim Santa Bárbara,3518800,Guarulhos,35,São Paulo,170,403,3123,7995,92
292740805130127,29274080245,Felicidade,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330455705090587,33045570399,Vila Pereira da Silva,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
355030830000981,35503082130,Recanto da Alegria I e II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
150140267000108,15014020063,Água Boa,1501402,Belém,15,Pará,214,1156,723,2460,43
261160605190242,26116060673,Alto Santa Teresinha- Alto do Guilhermino,2611606,Recife,26,Pernambuco,295,779,849,2381,33
130260305100097,13026030212,Puraquequara,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
261160605230890,26116060630,Vila da Imbiribeira,2611606,Recife,26,Pernambuco,295,779,849,2381,33
